,eta,epsilon,sigma_init,mu,K,TMSE,TMSE_std,CB_mean,CB_median,CB_mode,CB_std
232,0.1,1.0,0.2,0.4,4,1.0462784027665482,0.21073735594097273,29,32,33,5.845511098270193
233,0.1,1.0,0.2,0.4,6,1.046344998102783,0.20743803349324874,29,32,33,5.845511098270193
234,0.1,1.0,0.2,0.4,8,1.0467563970036846,0.20728711331723668,29,32,33,5.845511098270193
235,0.1,1.0,0.2,0.6,1,4.433005436004336,23.273123891563635,29,32,33,5.845511098270193
236,0.1,1.0,0.2,0.6,2,10.53604320078148,48.156048232646356,29,32,33,5.845511098270193
237,0.1,1.0,0.2,0.6,4,10.531038792453515,48.1568614783663,29,32,33,5.845511098270193
238,0.1,1.0,0.2,0.6,6,8.432381961663815,36.477819104743475,29,32,33,5.845511098270193
239,0.1,1.0,0.2,0.6,8,8.432828463909043,36.47772774157537,29,32,33,5.845511098270193
240,0.1,1.0,0.4,0.2,1,0.2431977015950178,0.14950109727931296,29,32,33,5.845511098270193
241,0.1,1.0,0.4,0.2,2,0.2436955250896366,0.14978778180426205,29,32,33,5.845511098270193
242,0.1,1.0,0.4,0.2,4,0.24964108817504604,0.15254889043912567,29,32,33,5.845511098270193
243,0.1,1.0,0.4,0.2,6,0.25085253215451,0.15426037323682665,29,32,33,5.845511098270193
244,0.1,1.0,0.4,0.2,8,0.25485426133612377,0.16229230151817944,29,32,33,5.845511098270193
245,0.1,1.0,0.4,0.4,1,0.2596577071407173,0.142925230622851,29,32,33,5.845511098270193
246,0.1,1.0,0.4,0.4,2,0.25910039640437693,0.14369775488412756,29,32,33,5.845511098270193
247,0.1,1.0,0.4,0.4,4,0.260068540799878,0.14542187773864843,29,32,33,5.845511098270193
248,0.1,1.0,0.4,0.4,6,0.2574169976612496,0.1447290493460642,29,32,33,5.845511098270193
249,0.1,1.0,0.4,0.4,8,0.2610192207265784,0.1585785736207976,29,32,33,5.845511098270193
250,0.1,1.0,0.4,0.6,1,0.2780634772027239,0.1415840912648762,29,32,33,5.845511098270193
251,0.1,1.0,0.4,0.6,2,0.2743715495535295,0.14205162395295615,29,32,33,5.845511098270193
252,0.1,1.0,0.4,0.6,4,0.27092547706135617,0.14158681916233398,29,32,33,5.845511098270193
253,0.1,1.0,0.4,0.6,6,0.26842564585314177,0.1408148153155569,29,32,33,5.845511098270193
254,0.1,1.0,0.4,0.6,8,0.2909359769266045,0.23561503395829805,29,32,33,5.845511098270193
255,0.1,1.0,0.6,0.2,1,0.24350040947640164,0.14889754794822033,29,32,33,5.845511098270193
256,0.1,1.0,0.6,0.2,2,0.24338497561177685,0.1489208759444329,29,32,33,5.845511098270193
257,0.1,1.0,0.6,0.2,4,0.24347689869929778,0.15036789218314486,29,32,33,5.845511098270193
258,0.1,1.0,0.6,0.2,6,0.24277982163042114,0.15114988993076803,29,32,33,5.845511098270193
259,0.1,1.0,0.6,0.2,8,0.24309907567879022,0.15587844323142117,29,32,33,5.845511098270193
260,0.1,1.0,0.6,0.4,1,0.259866344052128,0.1433980653408967,29,32,33,5.845511098270193
261,0.1,1.0,0.6,0.4,2,0.25989977817356225,0.1429811054089834,29,32,33,5.845511098270193
262,0.1,1.0,0.6,0.4,4,0.26051636546933354,0.14523162359018055,29,32,33,5.845511098270193
263,0.1,1.0,0.6,0.4,6,0.26171264080842904,0.14349924210948364,29,32,33,5.845511098270193
