,eta,epsilon,mu,K,testing_mse,CB_size,tradeOff_dist
249,0.5,1.0,0.1,20,0.5868187608309137,4,0.5868196560171864
250,0.5,1.0,0.1,2,0.574467241200109,4,0.5744681556335949
251,0.5,1.0,0.1,5,0.5868187608309137,4,0.5868196560171864
252,0.5,1.0,0.1,10,0.5868187608309137,4,0.5868196560171864
253,0.5,1.0,0.1,15,0.5868187608309137,4,0.5868196560171864
254,0.5,1.0,0.1,20,0.5868187608309137,4,0.5868196560171864
255,0.5,1.0,1.0,2,0.4128327486845162,5,0.4128348749941227
256,0.5,1.0,1.0,5,0.5868187608309137,4,0.5868196560171864
257,0.5,1.0,1.0,10,0.5868187608309137,4,0.5868196560171864
258,0.5,1.0,1.0,15,0.5868187608309137,4,0.5868196560171864
259,0.5,1.0,1.0,20,0.5868187608309137,4,0.5868196560171864
260,0.5,1.5,0.001,2,0.822910196725009,3,0.822910538499777
261,0.5,1.5,0.001,5,0.8228985168162662,3,0.8228988585958853
262,0.5,1.5,0.001,10,0.8228985168162662,3,0.8228988585958853
263,0.5,1.5,0.001,15,0.8228985168162662,3,0.8228988585958853
264,0.5,1.5,0.001,20,0.8228985168162662,3,0.8228988585958853
265,0.5,1.5,0.1,2,0.7356236676771768,3,0.7356241302946916
266,0.5,1.5,0.1,5,0.8228985168162662,3,0.8228988585958853
267,0.5,1.5,0.1,10,0.8228985168162662,3,0.8228988585958853
268,0.5,1.5,0.1,15,0.8228985168162662,3,0.8228988585958853
269,0.5,1.5,0.1,20,0.8228985168162662,3,0.8228988585958853
270,0.5,1.5,0.1,2,0.7356236676771768,3,0.7356241302946916
271,0.5,1.5,0.1,5,0.8228985168162662,3,0.8228988585958853
272,0.5,1.5,0.1,10,0.8228985168162662,3,0.8228988585958853
273,0.5,1.5,0.1,15,0.8228985168162662,3,0.8228988585958853
274,0.5,1.5,0.1,20,0.8228985168162662,3,0.8228988585958853
275,0.5,1.5,1.0,2,0.7912485954750463,3,0.7912491961867851
276,0.5,1.5,1.0,5,0.8228985168162662,3,0.8228988585958853
277,0.5,1.5,1.0,10,0.8228985168162662,3,0.8228988585958853
278,0.5,1.5,1.0,15,0.8228985168162662,3,0.8228988585958853
279,0.5,1.5,1.0,20,0.8228985168162662,3,0.8228988585958853
280,0.5,2.0,0.001,2,0.8254082438547707,3,0.825408584595179
281,0.5,2.0,0.001,5,0.8253274641106298,3,0.8253278048843884
282,0.5,2.0,0.001,10,0.8253274641106298,3,0.8253278048843884
283,0.5,2.0,0.001,15,0.8253274641106298,3,0.8253278048843884
284,0.5,2.0,0.001,20,0.8253274641106298,3,0.8253278048843884
285,0.5,2.0,0.1,2,0.8334885723065215,3,0.8334889097435931
286,0.5,2.0,0.1,5,0.8253274641106298,3,0.8253278048843884
287,0.5,2.0,0.1,10,0.8253274641106298,3,0.8253278048843884
288,0.5,2.0,0.1,15,0.8253274641106298,3,0.8253278048843884
289,0.5,2.0,0.1,20,0.8253274641106298,3,0.8253278048843884
290,0.5,2.0,0.1,2,0.8334885723065215,3,0.8334889097435931
291,0.5,2.0,0.1,5,0.8253274641106298,3,0.8253278048843884
292,0.5,2.0,0.1,10,0.8253274641106298,3,0.8253278048843884
293,0.5,2.0,0.1,15,0.8253274641106298,3,0.8253278048843884
294,0.5,2.0,0.1,20,0.8253274641106298,3,0.8253278048843884
295,0.5,2.0,1.0,2,0.7902537376304932,3,0.7902541425636214
296,0.5,2.0,1.0,5,0.8253274641106298,3,0.8253278048843884
297,0.5,2.0,1.0,10,0.8253274641106298,3,0.8253278048843884
298,0.5,2.0,1.0,15,0.8253274641106298,3,0.8253278048843884
