,eta,epsilon,mu,K,testing_mse,CB_size,tradeOff_dist
85,0.05,2.0,0.1,2,0.8453331140118371,3.0,0.8453334467208485
86,0.05,2.0,0.1,5,0.8603236108637698,3.0,0.8603239377755773
87,0.05,2.0,0.1,10,0.8603236108637698,3.0,0.8603239377755773
88,0.05,2.0,0.1,15,0.8603236108637698,3.0,0.8603239377755773
89,0.05,2.0,0.1,20,0.8603236108637698,3.0,0.8603239377755773
90,0.05,2.0,0.1,2,0.8453331140118371,3.0,0.8453334467208485
91,0.05,2.0,0.1,5,0.8603236108637698,3.0,0.8603239377755773
92,0.05,2.0,0.1,10,0.8603236108637698,3.0,0.8603239377755773
93,0.05,2.0,0.1,15,0.8603236108637698,3.0,0.8603239377755773
94,0.05,2.0,0.1,20,0.8603236108637698,3.0,0.8603239377755773
95,0.05,2.0,1.0,2,1.6339915380021872e-12,9.0,0.00225
96,0.05,2.0,1.0,5,0.8603236108637698,3.0,0.8603239377755773
97,0.05,2.0,1.0,10,0.8603236108637698,3.0,0.8603239377755773
98,0.05,2.0,1.0,15,0.8603236108637698,3.0,0.8603239377755773
99,0.05,2.0,1.0,20,0.8603236108637698,3.0,0.8603239377755773
100,0.1,0.01,0.001,2,0.004820488986651337,248.0,0.06218711373001987
101,0.1,0.01,0.001,5,0.0036547605134796494,249.0,0.062357195049255465
102,0.1,0.01,0.001,10,0.0031499229761924844,249.0,0.0623296439485735
103,0.1,0.01,0.001,15,0.0030163316945692013,249.0,0.0623230355237264
104,0.1,0.01,0.001,20,0.00268250003444274,250.0,0.06255753996469798
105,0.1,0.01,0.1,2,0.7147440431277368,167.0,0.7159623661105268
106,0.1,0.01,0.1,5,0.08707719370601041,251.0,0.10733126368264774
107,0.1,0.01,0.1,10,0.6413260134452158,187.0,0.6430276961543205
108,0.1,0.01,0.1,15,2.510887061199133e-30,274.0,0.0685
109,0.1,0.01,0.1,20,1.759008055363239e-30,283.0,0.07075
110,0.1,0.01,0.1,2,0.7147440431277368,167.0,0.7159623661105268
111,0.1,0.01,0.1,5,0.08707719370601041,251.0,0.10733126368264774
112,0.1,0.01,0.1,10,0.6413260134452158,187.0,0.6430276961543205
113,0.1,0.01,0.1,15,2.510887061199133e-30,274.0,0.0685
114,0.1,0.01,0.1,20,1.759008055363239e-30,283.0,0.07075
115,0.1,0.01,1.0,2,,,
116,0.1,0.01,1.0,5,0.9905957912899426,24.0,0.9906139620060619
117,0.1,0.01,1.0,10,,,
118,0.1,0.01,1.0,15,,,
119,0.1,0.01,1.0,20,1.025524743493778,83.0,1.0257346450315399
120,0.1,0.1,0.001,2,0.007197856545363245,90.0,0.0236232753623969
