,CB_0,CB_1,CB_2,CB_3,CB_4,CB_5,CB_6,CB_7,CB_8,CB_9,CB_10,CB_11,CB_12,CB_13,CB_14,CB_15,CB_16,CB_17,CB_18,CB_19,TMSE_0,TMSE_1,TMSE_2,TMSE_3,TMSE_4,TMSE_5,TMSE_6,TMSE_7,TMSE_8,TMSE_9,TMSE_10,TMSE_11,TMSE_12,TMSE_13,TMSE_14,TMSE_15,TMSE_16,TMSE_17,TMSE_18,TMSE_19,mean_CB,mean_TMSE
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0001730191530314,1.00041082377958,1.0004971316612574,1.000721447893425,1.000337861662256,1.0010516128507168,1.000785158181358,1.0008631671916532,1.000472968208009,1.0003282271310963,1.0011661260134832,1.0009523191221155,1.0004705178410183,1.0007184213158915,1.000820172717331,1.0006388390799832,1.0003040698328465,1.0006527550543307,1.0005113449257141,1.001096413155268,1.0,1.0006486198385178
1,5,3,4,8,5,3,6,5,4,5,1,4,8,5,8,7,6,4,5,4,0.9733805411451012,0.9812267112989456,0.980798205758989,0.9882089390132432,0.9699123172141884,0.9958594278441292,0.9753148224381483,0.9790457573963938,0.9857807842841254,0.9664673936372569,1.0010240386887999,0.9861809512908921,0.9852955747405499,0.9769589857836568,0.9709987950066615,0.964601255650721,0.9649532255801849,0.9764657728454916,0.9734993010485751,0.9925227919423507,5.0,0.9794247796304202
2,9,7,6,13,7,3,11,8,7,9,2,8,15,7,10,11,9,6,9,8,0.7813521346868086,0.9297839632224705,0.9289004748915616,0.5976270966820848,0.9019531613586589,0.9854311755621992,0.7036702679409765,0.94148393911992,0.9516415066283327,0.698998009636385,1.0011704792278833,0.948198174133699,0.6150820877937266,0.9067359514257263,0.6953488747347909,0.6357354862696094,0.6269696694645946,0.9436148292602191,1.2340661229415686,0.9456326400910008,8.25,0.8486698022536109
3,11,8,7,14,8,4,12,11,8,10,2,9,20,11,14,13,10,7,13,9,0.7745290101318449,0.8832000965196594,0.8876624655567608,0.5751168983768452,0.8548431785256266,0.9760502445720509,0.7284628321819089,1.1518724348354348,0.9191356824235268,0.7012772702301995,1.0001559701271088,1.812544795679559,0.6242573660418702,0.7065934270785136,0.6302164167601415,0.6066362153603783,0.6461455224713749,0.9288754246386135,1.421302667480405,1.1929255603081765,10.05,0.901090173965
4,11,12,8,16,10,4,16,15,11,12,2,10,22,12,14,13,11,7,15,11,0.7707025029531362,1.3528475733506422,0.8640930394690203,0.576102229572462,0.7746483913517574,0.9719541346542991,0.7112528778100724,1.2358478794594971,1.5964189452044728,0.6725297049332433,0.9999832516582233,1.6427847373462119,0.6498596113445336,0.740200462910947,0.623144852934755,0.6058277591094995,0.6361583946476076,0.9239743606638752,1.5320210642127525,1.2435215108198059,11.6,0.9561936642203408
5,13,13,8,19,11,4,23,16,11,15,2,11,31,13,16,19,12,8,21,11,0.7555575648683746,1.4042239284586053,0.8599581104304972,0.576406166167864,0.7367240584850193,0.9688385311804376,0.5999891120700968,1.272583723836956,1.622606163508223,0.6289140890991387,0.9999823347379226,1.416065850996323,0.6447496632618791,0.7460663631661991,0.6107030168323445,0.5786924748809416,0.6243763459671183,0.9150052119814572,1.2796433995838057,1.304815728451944,13.85,0.9272950918982575
6,14,14,8,24,13,4,28,17,15,19,2,12,39,18,19,21,16,11,27,14,0.725143942796431,1.313739561354525,0.8549846473026061,0.5714141828054949,0.7263906123242078,0.9686462047104892,0.4926822910663965,1.1946635967830392,1.127777542166904,0.5894023699503025,0.9999337995389335,1.2701861910880587,0.5590263753160155,0.6175542362041547,0.6095016151499139,0.5662929094411401,0.5977289329641874,0.8659654437329191,0.7467703290274555,1.0623134742129872,16.75,0.8230059128968081
7,15,16,12,33,16,4,34,24,16,21,2,16,47,20,26,25,19,15,32,20,0.6664973119139127,0.857903579438656,0.8412755527742142,0.4347572338004342,0.7124586256430907,0.9687028842720251,0.4143480258025395,0.7829381960614581,0.7838116475750267,0.5608139034723906,0.9994856674489994,0.93859760942238,0.37849346280273577,0.5750526432460302,0.5184460770045581,0.5617003696651485,0.5783756771656543,0.8420704129833713,0.5126958084523262,0.6205615780657269,20.65,0.6774493133505339
8,18,20,15,38,19,4,38,29,19,23,2,20,55,23,30,30,24,17,38,24,0.6423951448885742,0.619809284464854,0.7955233478986595,0.1675467492908223,0.654528174729269,0.9686974285647066,0.3339958871364761,0.45726771118884296,0.6713503446334165,0.508975781026458,0.9999171690539891,0.7235614685476082,0.09771595575870388,0.5417318461502008,0.37234657459625814,0.5585856650248411,0.5272428989224962,0.8320858429795406,0.22555757656296568,0.3956239817927582,24.3,0.5547229416605721
9,25,24,19,41,20,4,41,33,23,25,3,23,60,28,33,33,28,20,42,29,0.5362721186476657,0.5152026466797353,0.9450984275870954,0.09048023818938034,0.6189623764683587,0.968769345849792,0.2831176396968915,0.2816726319310315,0.6029623971857134,0.44342461079184975,0.9979533594462722,0.7128579894423507,0.056226624158312484,0.3445920505241533,0.3263453195772783,0.5400167791177293,0.3417725223801237,0.8450845122092564,0.17854145276227942,0.24090690226845193,27.7,0.4935129972456861
10,32,27,21,43,21,6,44,38,26,27,3,23,62,31,33,37,32,20,44,31,0.306196265526285,0.415582582273346,0.9717592151501978,0.10254476338623904,0.5868432513969202,0.9654965008882462,0.2335490593143873,0.20115831678777873,0.5891932311199763,0.3836401407633906,0.9974062115379698,0.694642414030914,0.07710369252109338,0.18548566409184916,0.32452315671591675,0.3878542053789179,0.19101190923992567,0.8183043826392107,0.2243281552158584,0.2508466870187761,30.05,0.44537349024985984
11,36,30,22,46,23,6,45,42,28,27,3,24,64,33,35,40,34,20,48,31,0.18568949984574384,0.3351951899905359,0.9784830015242736,0.09837039084811744,0.5738944583347595,0.9619803088042559,0.2475877612759606,0.23754938848390245,0.5902335189039527,0.37577755855069933,0.9975546892379081,0.6977965668514302,0.09053546573924301,0.1617815670821952,0.320603204771855,0.3262493077565035,0.16328850566923034,0.8181358393678263,0.17778346753164276,0.29129550433648743,31.85,0.43148925974532615
12,36,33,22,50,23,6,46,43,29,27,3,24,71,33,41,42,34,21,53,33,0.1787002303701362,0.3105650268416678,0.9755043640015514,0.06447831023326124,0.5653844351459878,0.960892171848645,0.24347375376020633,0.276621029403516,0.6201078960874832,0.37656519461691595,0.9974010837500223,0.7089918424162119,0.0736679777267746,0.15550709057030948,0.3100726569876562,0.3235519871454762,0.16356445615619247,0.7875291614769747,0.05479828903713154,0.24570916937518694,33.5,0.4196543063475654
13,39,34,25,55,25,6,49,47,30,30,3,24,80,37,43,44,36,23,55,36,0.1641866527608978,0.3428703746878093,0.8944776939374021,0.03571866462552982,0.5504519720777388,0.9613096279312158,0.18405272542017412,0.21405303919932198,0.5938057969045971,0.3455752266744703,0.9976367944497414,0.7229571947662067,0.04296877696957648,0.13772026058235812,0.30992636796878176,0.3134321028780601,0.14230635087516383,0.7830337797149718,0.03965050971583411,0.1607782998930143,36.05,0.39684561060164325
14,41,35,28,57,27,6,54,52,32,31,3,24,88,40,44,45,39,26,56,41,0.15486431396782196,0.3308424591471072,0.8984240454776466,0.04247726482804225,0.543854652018164,0.9613298926560802,0.0965347636222626,0.1007031489211039,0.5367300187434807,0.3247881838054188,0.9983861919215635,0.7229794517574516,0.06884931262735874,0.13490015446895093,0.30975707336923464,0.311656039917273,0.12659752548390465,0.7901748970086337,0.042901578176596775,0.12985349723239076,38.45,0.38133022325752436
15,44,36,29,57,27,6,57,56,38,32,3,24,88,41,45,45,42,26,56,42,0.14776805044179586,0.2542984323371828,0.8015876098677792,0.04463380988122588,0.5449301648959854,0.9612549883775794,0.041563189823214726,0.07256712728186823,0.42280326932900103,0.32437963290299177,0.9977362160819725,0.7238497617877542,0.05771026875993673,0.12826202290818997,0.3136669369461721,0.3106903665477745,0.12000170561116635,0.7172061939761674,0.04116726676188512,0.1298120335486647,39.7,0.3577944524034154
16,48,37,29,58,27,6,58,56,39,32,3,24,89,41,45,45,43,26,56,42,0.14812025985417485,0.19178909636499897,0.42718834240819986,0.04205650264539542,0.5380060806326065,0.9612653073121912,0.042762368328577834,0.07716206214424183,0.4109996466215187,0.3237456232593546,0.9972307573588605,0.7291950793703615,0.057281332688259655,0.12148226620611469,0.3033351561356023,0.31165071850712706,0.11949750008459367,0.6328103965956219,0.04177718669863644,0.1246941390953607,40.2,0.3301024911155899
17,50,41,31,60,27,6,59,58,39,32,3,24,90,41,46,47,43,27,56,44,0.14862725430958657,0.17059822465275315,0.4132092114508802,0.04955802022074955,0.5086766084524226,0.9613594376364782,0.038495074939689504,0.08300168618365306,0.4103281523938459,0.32228136556355336,0.9968048297609533,0.7365783911302437,0.05633173343857138,0.11928872393597809,0.29619277135270966,0.3187879868763116,0.12025284403222368,0.6266165130518171,0.04171393788330735,0.1742989735370425,41.2,0.32965008704013854
18,50,41,31,62,27,6,60,58,39,32,3,25,90,41,46,47,43,28,57,44,0.14892999023545572,0.16793558253288984,0.41361515856373554,0.062470474975896424,0.5041329737842443,0.9612379329493503,0.03538879872142163,0.10286557353194792,0.4102454532377559,0.32325817630134634,0.9966103978877938,0.7323842251273315,0.053632173921862945,0.11897762187428187,0.30020133580763636,0.3169761803280164,0.12143897478045033,0.6081493430152126,0.04248855299761683,0.17605904535270564,41.5,0.32984989829634764
19,50,41,32,63,27,6,61,60,40,32,3,25,92,42,46,47,43,28,57,44,0.14978549200310465,0.1686644021866715,0.33752711813431485,0.03403366859098879,0.5034930278464089,0.9614525940151618,0.03530617349951681,0.1265213134062721,0.4155740630998805,0.3242094453357247,0.9966280968608888,0.7205326860887101,0.04655372710777199,0.13045453206142602,0.28650277485175674,0.3160507937463426,0.12416845180513,0.6019801714489647,0.042438066181590337,0.10540669769254,41.95,0.3213641647981583
20,50,41,32,64,27,6,61,60,40,32,3,25,95,42,47,47,43,28,58,45,0.15054799367060312,0.1691100020539535,0.3058631926541356,0.025375935975502816,0.5039049526812674,0.9613966079463045,0.03542491008242444,0.12244398374522616,0.41541202924607107,0.32594260799115093,0.9969898385273815,0.734718728602319,0.03000041462148507,0.07847404812059935,0.28883679010145946,0.31318873080908394,0.12325987324927344,0.5793282517844135,0.045063562562865936,0.07183563489016159,42.3,0.31385590446578415
21,50,41,32,64,27,6,64,60,40,32,3,25,96,42,48,48,43,28,62,45,0.15028331609985027,0.17138779688220987,0.30425285374077854,0.03457574111558942,0.5038615385561046,0.9600721111156607,0.03934283638091161,0.05293246009417585,0.42223461124268313,0.32696784554541747,0.997224466284048,0.7441631954137844,0.01939052811923855,0.06256037945915982,0.289337081396928,0.3091157725598307,0.12103491902863912,0.5811925020319677,0.05188259997328941,0.07667346878951137,42.8,0.31092430119148895
22,52,41,32,64,27,6,64,61,40,32,3,25,99,42,49,48,44,28,63,45,0.15085529317528554,0.1702504508993218,0.304194363127651,0.04222170375821684,0.4984247116125354,0.9590372835075802,0.04670974928872983,0.03008306261927152,0.42219979760526183,0.32664887658259567,0.9972479751551178,0.7511793404313055,0.026329488116791158,0.06274166273727061,0.2908431418936914,0.2964856558942207,0.12125336515513768,0.5846186257731402,0.05372263550003491,0.07969817391569087,43.25,0.31073726783744254
23,53,41,32,64,27,6,64,61,41,32,3,25,103,42,49,51,46,29,64,45,0.15077884415029896,0.16594739799512545,0.3044362096767045,0.045403976092154505,0.4799789060899049,0.9582912728397408,0.05476295013223047,0.03297616583413829,0.424149070695344,0.32345396839942625,0.9972339072207065,0.7300640958495445,0.043981183188644565,0.06253637120872906,0.290979469993636,0.22563485376795786,0.12440035040767944,0.5779097538099175,0.05875097073646117,0.08155331189221846,43.9,0.3066611514990281
24,53,41,32,64,27,6,64,62,41,32,3,25,107,43,49,53,46,31,64,45,0.15279559495701944,0.1717381778754142,0.3040420507541956,0.04920626869129694,0.47902320355747435,0.9592599257232867,0.061930855339631115,0.06321196398130371,0.4237290951066615,0.31735152822394214,0.9970235540675862,0.6776985466138558,0.04216286334869962,0.06224948508047778,0.27800412179483985,0.19345932594138224,0.12474081887052775,0.47707208143445723,0.05654801450311747,0.08196336806433457,44.4,0.2986605421964752
25,53,41,32,64,27,6,64,62,41,32,3,26,107,43,51,56,46,31,65,45,0.15376235854204004,0.1738240701630547,0.30404684861727616,0.04832070079789641,0.48019934545299153,0.9595165614393948,0.06277819958397597,0.07709227192306271,0.42351470156965154,0.30824250934121994,0.996176014464056,0.6481765412278429,0.039740190805535695,0.06198102521419226,0.18837012178356355,0.21671979922592027,0.1255563899371336,0.4585799786901743,0.05379509513501553,0.08092419245840542,44.75,0.29306584581862016
26,54,41,32,64,27,6,64,62,41,32,3,26,107,44,52,58,46,33,65,45,0.15557313639062317,0.17983539262822487,0.30404609534997573,0.03895514511889501,0.47859668362495117,0.9599046902740394,0.06166013149214261,0.09308609565675091,0.42336927832356236,0.2965239739675647,0.9958665382398693,0.6441661146135572,0.04077067279252544,0.062278605591036706,0.17482353227811923,0.20353039230938638,0.12581297961462784,0.44418898198613105,0.05610873833528844,0.0775563806536578,45.1,0.2908326779620464
27,54,41,32,66,27,6,64,62,41,32,3,26,111,44,52,64,46,33,65,46,0.1555849820055388,0.18175295723179805,0.30404174799908534,0.029234837687354513,0.4777745534347215,0.9596034897621468,0.05565586460677244,0.07297164434254169,0.42722304580999787,0.29924285160373754,0.9961444285589205,0.6273838687402064,0.03142350443184431,0.06255150041356719,0.1690968475037192,0.12038782913895414,0.12691849395898863,0.4230568493877711,0.05958652507806704,0.0781444913863576,45.75,0.2828890156541045
28,55,41,32,68,27,6,65,64,41,32,3,26,113,44,52,65,46,33,66,46,0.15466188817703097,0.18141305487214562,0.304069403013337,0.022071996325179973,0.4778218573093496,0.959654354258364,0.046458165711594376,0.041055706586401564,0.42843100437699577,0.3046196126605894,0.9958205272988997,0.6198737073975851,0.023394294835377347,0.0627374409361623,0.1636658536623193,0.1082313070572153,0.126095091451371,0.4139540498166542,0.06613452275086022,0.08299504062796496,46.25,0.27915794395626986
29,55,41,32,71,27,6,65,68,42,33,3,27,117,44,55,66,47,33,67,46,0.15398712610888718,0.18158875193242055,0.3043133912343202,0.03221107674933782,0.4778299802808445,0.9597070630468498,0.04100155189778251,0.027843328719405445,0.43368027958425026,0.3059230996116083,0.9960549053208292,0.6167842046215536,0.024172087740434302,0.06293514321680911,0.16208460626902443,0.11296424655963308,0.12392792328781554,0.418687213865357,0.06494256192640739,0.08334369080562398,47.25,0.2791991116389597
